ID	text	Class
1471	RT @USER: @USER @USER @USER زيطوط راجل عليكن يا الشياتين يا مستهلكي الكاشير بعدما حطم الشعب صنمكم بوتفليقة لم…	OFF
1472	@USER اللهم امين يارب العالمين اللهم أجبرنا جبرا يتعجب له أهل الأرض والسماء يا قادر يا مقتدر ياقدير🤲🤲يا رب اجعلنا عرائس2019انك علي كل شيء قدير حسبنا الله سيؤتينا الله من فضله وأنا الي ربنا راغبون وصل الله علي سيدنا محمد صل الله عليه وسلم👰💍🥰♥️💏🎁	NOT_OFF
1473	اتفوخص علي ديك أبوكم يا ولاد المتناكة يا شراميط يا انجاس <LF>Kahraba said : URL	OFF
1474	RT @USER: #تنفيذ_توصيه_كليات_التربيه٦٦٦ يا عظيم الرجاء يا واسع العطاء اغفر لمن لا يملك إلا الدعاء فإنك فعال لما تشاء <LF>يا من اسمه دواء و…	NOT_OFF
1475	يا مليح الصّبح يا صُبحي أنا💙.	NOT_OFF
1476	يا ولد يا ولد يا عمر يا هشام	NOT_OFF
1477	@USER @USER @USER الله عليك يا جمعه يا أصيل وأحلي حاجه فيك انك مداخلتش فالسياسه واحتفظت بملايين المحبين ليك	NOT_OFF
1478	يا هالقدر القاسي يا زمن المآسي<LF>كيف بدّي كمّل مشواري ومحتاجة لرفيق .. <LF>URL	NOT_OFF
1479	يا تروح يا انا اروح ملناش قسمة ولا لينا نصيب.	NOT_OFF
1480	@USER يا رب أنا وأنتي يا حبيبتي 😍😘	NOT_OFF
1481	آه يا الهلال يا كثر همومك URL	NOT_OFF
1482	#وما_إشارة_يديك_إلا_نفيرنا ... في الحرب يا سيدي نحن نفيرك ولن يغشانا الليل فليل المؤمنين فجر وصلاح ، فليلنا عبادة ونهارنا عبادة والسير خلفك يا سليل الأطهرين عبادة فالطريق واحد تملأه الصعاب هو درب ذات الشوكة درب الحسين ع لبيك يا حسين لبيك يا نصر الله . URL	NOT_OFF
1483	@USER والله يا بيك يا ريت بتهتم بتاريخ وتراث الجبل عنا عقد ما بتهمك بيروت عنا كتير قصور ومباني اثريه بيقدر اي شخص فينا يضرب ضربي من غير ما تتفركش او بدو يكون ميولو صافي للمختاره تا يمشي ويشتغل <LF>#شوف_شوفنا	NOT_OFF
1484	@USER @USER هب هبيت يا اردوغان يا عيون القطو حفظ الله الإمارات من شرك وغدرك	OFF
1485	يا بلاااااااادي يا احلى البلاد يا بلاااااادي URL	NOT_OFF
1486	@USER @USER @USER @USER يا حلالي يا مالي عالمنسف طلوا الخيالة 😂😂😂	NOT_OFF
1487	@USER يا حاوي يا حاوي يا حاوي<LF>واحشنا والله يا كابتن<LF>#الحاوي<LF>#ايمن_حفني<LF>@USER	NOT_OFF
1488	@USER @USER ايه فازعه معنا عندك شي وشرايك عاد تبي تفزع مع التاق حقكم يا طواقي اصصصصص روح صيح وقول يا هلالالالالالالالالال ياهلالالالالالالالالالالالالال <LF>😩😩😩😩😩😩😩😂😂😂😂😅😅😅 حرررررررررره مظغوطين مظغوطين يا جحافله والله يا جيتكم ايام ش	OFF
1489	كلم يا اسماعيل يا يوسف 😂😂 URL	NOT_OFF
1490	@USER إيه رأيك يا ميكو يا رائع نعملهم ليموناده مادام مافيش ريموتناده ... مش واجب برضه😜	NOT_OFF
1491	@USER @USER يا اختي يا سيدتي هل تعلمي ما يحدث في ليبيا هل تعلمين قبل العملية العسكرية لمليشيات حفتر التي تدمر في ليبيا وتقتل ابنائها اين كان قائدها الارهابي حفتل قبل العمليه بيومين هل تعلمين كم دفعت بلادكله ليعم الفساد والدمار والقتل ليبيا بعدما من	OFF
1492	و سيبني اعيش بين الناس مش هما فوق و احنا تحت، يا بتنساني يا بنساك يابتخلي الناس تهواك. URL	NOT_OFF
1493	@USER بقولك ايه اصطبح وقول يا صبح يا موحة مش ناقصين اوفر ثينكنج ع الصبح 😂😂	NOT_OFF
1494	RT @USER: بعدك على بالى يا قمر الحلوين يا زهر التشرين يا ذهب الغالى	NOT_OFF
1495	@USER @USER @USER تخرجين = تتخرجين يا الفاهمه يا ام الشهاده انا اقول حطي شهادتج ب .....	NOT_OFF
1496	@USER @USER يا دجال يا مجرم مجرد تنحي الرئيس لا يعني صلاح الاحوال<LF>ثورتهم فاشلة مغيرها وسترى.	OFF
1497	يا كُل الَذين ارى، يا كُل اللَحظات المُطمَئنه ❤.	NOT_OFF
1498	@USER دعواتي الصادقة لتحقق ما تتمنى يا حمزة يا محترم، بالتوفيق لك حبيبي	NOT_OFF
1499	يا رعاك الله يا عالمي ..💛<LF>#النصر_الزوراء	NOT_OFF
1500	احححححبببببككك يا تاج راسي انت يا صلاح والله احبك احبك احبك	NOT_OFF
1501	"RT @USER: ""ياودود يا كريم يا جبار السماوات والأرض يا هادي القلوب اهدي قلوبنا ... يا مغيث أغثنا يا مغيث أغثنا يا مغيث أغثنا.. الل…"	NOT_OFF
1502	يا تسحب الفلّة يا تكسر القلّة 💁 URL	NOT_OFF
1503	RT @USER: صبرك يا أيوب <LF>صبرك يا أيوب <LF>صبرك يا أيوب	NOT_OFF
1504	@USER يا عم خلاص يا عم 😂💔	NOT_OFF
1505	@USER يا قلبي انتي يا هدى 😭الله يرفع قدرك و يعلي شانك و يرحم ابوك و يشفي امك يارب الشرف لي والله ❤️❤️❤️	NOT_OFF
1506	RT @USER: يا غايَةَ آمالِ العارِفِينَ، يا غِياثَ المُسْتَغِيثِينَ، يا حَبِيبَ قُلوُبِ الصّادِقِينَ، ويا إِلهَ العالَمينَ.<LF>#دعاء_كميل ✨	NOT_OFF
1507	@USER ايوا بقى يا دولي يا حرقاهم بطلنا الي يعطلنا⁦👍👍😂😂😂😂😂😂	NOT_OFF
1508	@USER كل سنة وانتي طيبة يا مشمش يا اطيب قلب واحلى بنوتة عقبال المية يا قمر 🎂🎁🎈🎊🎉🌹😍😍😍😍😍	NOT_OFF
1509	أمي يا ملاكي ، يا حبي الباقي للأبد	NOT_OFF
1510	يا مُعين الصّابرين .. يا دليل المُتقين	NOT_OFF
1511	يا نسوان يا جيران ، فضلآ وليس أمرآ ربو ولادكم منيح ! نزار قباني	NOT_OFF
1512	@USER يا بشير يا صاحبي هات الحل هل كنا نعاني هل كانت الدولة هشة هل كانت البلطجية تقفل الطرقات وتعتصم يا بشير لا اريد حرية التعبير اريد حرية المصير الى اين نحن سائرين	NOT_OFF
1513	@USER ياسطا ما النيت كينج عرص 😂<LF>ماهو يا جون سنو يا كاليسي يأما بقا كلهم يموتو وتروح انت ياشبح😂✋	OFF
1514	@USER من أشراط الساعة أن ترى الرعاة رؤوس الناس، وأن ترى الحفاة العراة رعاه الشاء يتباهون في البنيان، وأن تلد الأمة ربها وربتها<LF>لا تعقيب على كلامي فأنت تفهم ما اقول.. والأردن ارفع وأجل من أمثالك يا حافي يا راعي يا زباله.	OFF
1515	بنهايه ضحكني يوم قعد يعزز للاستاذ الله عليك يا استاز الله عليك يا فنان😂😂😂💙 URL	NOT_OFF
1516	@USER @USER لانه بلحظة ضعف قلتله كذا يا قصمنجي يا نعله ،، لو انه بلحظة قوه كان وطاك	OFF
1517	@USER يا هلا ومرحبًا يا بو هلا 💕	NOT_OFF
1518	طول ما أنت بره البيت حالتك النفسيه حاجتين يا مبسوط يا مش حاسس بحاجه	NOT_OFF
1519	RT @USER: @USER يا رب يسعدك يا هند يومك سعيد باذن الله	NOT_OFF
1520	طبعًا كل جيراننا متقاعدين وفاضين ، راحوا له قالوا شيل كلبك اللي ما تركنا ننام الليالي ، آه يا سهرِ الليالي آه يا دايم ع بالي ، غني غني ع الطرقات	NOT_OFF
1521	يا سليل الزول يا باهي النظر<LF>تراني منك بهوا البيض مفتون<LF>موصوف خلي وسلة سيفه خطر<LF>بشفته يافهد سر مكنون<LF>فاتني غصن معسول الثمر<LF>غصن مرتوي بين الغصون<LF>روعة عيوني شلالة الشعر<LF>حسبتي ضاعت واللي يعدون..	NOT_OFF
1522	@USER مرة عابد قال نكتة قولت يا بضاني يا بضاني يا بضاني يا بضاني يا بضاني يا بضاني يا بضاني	OFF
1523	يا جمالو يا جمالو <LF>#لم_تسقط_بعد <LF>#اعتصام_القيادة_العامة URL	NOT_OFF
1524	RT @USER: @USER يا فؤش يا رجوووووله كل سنه و انت طيب يا حبي ❤ ❤ويارب و عقبال يارب 1000003737464647474636 سنه و بجد مبسوط فش…	NOT_OFF
1525	RT @USER: يا قمرا و يا نجوم اشهدي<LF>اني معك منك و لك 🎻♥️ URL	NOT_OFF
1526	@USER كل سنة وأنت طيب يا كريم. يا رب تحقق كل اللي نفسك فيه. :)	NOT_OFF
1527	يا عالمي الثاني يا كلي ..يا إنتمائي💙	NOT_OFF
1528	@USER يا المعيوف يا اللي كما الليل فالهيل<LF>ياللي................. تلالا	NOT_OFF
1529	يا قبلة الأرض يا محراب شِعر الصالحين ، يا ضحكة المسكين يا أم اليتامى يالخجل	NOT_OFF
1530	اللهم يا قوي يا مهيمن يا رحيم حقق لأهل السودان امالهم و تطلعاتهم و لا تردهم خائبين واصرف عنهم كل شر و حقد و غيظ و كيد الكائدين #السودان	NOT_OFF
1531	يا انا مينون يا ان هذا الحجي حجي ميانين URL	NOT_OFF
1532	اللهم يا مقسم الأرزاق يا من عرج إليه أحب الخلق على البراق اسق أحبتي من ماء الجنة الرقراق<LF>وارحمهم يوم تتناثر الصحف والأوراق<LF>واذقهم في الجنة أحلى مذاق<LF>وارفع درجتهم يوم التلاق اللهم أنت العالم بسرائرنا فاصلحهاوأنت العالم بحوائجنا فاقضهاوأنت العالم بذنوبنا فاغفرها	NOT_OFF
1533	اللهم مغفرتك أوسع من ذنوبي ، ورحمتك أرجي عندي من عملي , <LF>سبحانك لا إله غيرك أغفر لي ذنبي وأصلح لي عملي إنك تغفر الذنوب لمن تشاء ,<LF>وأنت الغفور الرحيم يا غفار أغفر لي يا تواب تب علي يا رحمن أرحمني يا عفو أعفو عني يا رؤف أرءف بي .. - <LF> w: URL URL	NOT_OFF
1534	RT @USER: #الزمالك_بيراميدز اه يا بلطجي ياابن الكلب يا زرباوي يا همجي انت مين انت ياعره الرجاله لما تضرب صحفي علشان بيشوف عمله معرفتش تك…	OFF
1535	@USER يا تكارنه يا جرارين يا مخانيث يا طروش البحر يا نيجيريا لعن الله ابو ابو ابوك	OFF
1536	الله اغفر لنا ولكل المسلمين يا كريم وتب علينا يا رحمان يا رحيم .. URL	NOT_OFF
1537	تعيش يا معتز يا إبن النيل URL	NOT_OFF
1538	سبع لاحلايح إستلحلناهم من عند المستلحلين، تقدر يا ملحلح يا مستلحلح تستلحلحلنا سبع لحاليح زي ماستلحليحناهم، من عند المستلحلحيين..	NOT_OFF
1539	@USER هههه توارنا يا مقملين يا دواعش جايكم السيل	OFF
1540	يا مرحبا يا مروي الضامي يا مبعد الضيقات عن صدر الحزين إليا لفت	NOT_OFF
1541	رسميا /<LF>انفجارات ف الخيمة الان وذلك بعد حصول فهد المولد ع جائزة افضل لاعب ف الجولة ٢٧ وسييرا ع جائزة افضل مدرب .. 😬😂<LF>- الحمدلله يا منت كريم يا رب .. 🙏😀<LF>#الاتحاد URL	NOT_OFF
1542	RT @USER: دا طلع العيب يا فيكم يا في حبايبكم بجد بئا URL	NOT_OFF
